"File","SLOC","Comments","Ratio_code_comment","McCabe","NumFiles","Ownership_Lines","Minor_Lines","Major_lines","LineAuthors","Commits","LineAdded","LineDeleted","CommitAuthors","Ownership_Commits","Minor_Commits","Major_Commits","HasBug","BugCount"
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmapp/attempt",792,244,1.65,1.83333333333333,6,0.742810188989318,0,3,3,13,462,97,3,0.461538461538462,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmapp/attempt/event",145,136,0.99125,0,8,0.556213017751479,1,2,3,3,157,12,3,0.333333333333333,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/api",33,17,0.52,0,1,0.896551724137931,0,2,2,1,6,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/api/protocolrecords",36,204,5.67,0,12,0.833333333333333,0,2,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/api/protocolrecords/impl/pb",273,204,0.7475,0,12,0.825311942959002,0,2,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/api/impl/pb/client",160,17,0.11,24,1,0.875647668393782,0,2,2,1,24,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/api/impl/pb/service",112,17,0.15,0,1,0.859154929577465,0,2,2,1,20,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmcontainer",345,170,1.095,0.125,8,0.77133655394525,1,2,3,4,146,32,2,0.75,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler",1199,548,1.15071428571429,5.14285714285714,14,0.766452251360712,0,3,3,14,347,86,3,0.714285714285714,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/event",121,144,1.4325,0,8,0.510971786833856,1,2,3,3,156,8,2,0.666666666666667,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fifo",589,68,0.12,41,1,0.868938401048493,0,2,2,14,133,101,2,0.714285714285714,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity",2323,427,0.785,25.5,6,0.852896572641796,1,2,3,6,347,106,2,0.833333333333333,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmnode",439,210,1.66125,0.875,8,0.802564102564103,0,3,3,6,185,51,3,0.333333333333333,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/webapp",925,252,0.62,2.69230769230769,13,0.871016691957511,1,2,3,11,267,71,3,0.454545454545455,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/tools",249,35,0.14,45,1,0.829113924050633,1,2,3,5,55,14,3,0.6,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/security",261,65,0.25,20,1,0.96524064171123,1,1,2,1,13,4,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/security/admin",34,17,0.5,1,1,0.672131147540984,1,2,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/security/authorize",37,20,0.54,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/recovery",564,181,1.08428571428571,2.85714285714286,7,0.976415094339623,1,1,2,3,20,19,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-tests/src/test/java/org/apache/hadoop/yarn/server",631,65,0.105,4.5,2,0.639593908629442,0,2,2,12,165,497,4,0.666666666666667,0,4,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/test/java/org/apache/hadoop",121,32,0.26,1,1,0.687861271676301,1,2,3,1,4,3,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/test/java/org/apache/hadoop/yarn",109,36,0.405,0,2,0.793103448275862,0,2,2,1,36,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/test/java/org/apache/hadoop/yarn/lib",143,23,0.16,12,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop",193,134,0.69,17,1,0.909836065573771,1,2,3,1,8,26,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server",34,17,0.5,1,1,0.967213114754098,1,1,2,1,2,32,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api",10,17,1.7,0,1,0.645161290322581,1,2,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/protocolrecords",29,68,2.51,0,4,0.530434782608696,0,2,2,1,54,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/protocolrecords/impl/pb",331,68,0.2125,7.5,4,0.85395537525355,0,2,2,1,72,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/records",52,72,2.285,0,4,0.831081081081081,2,2,4,2,10,12,2,0.5,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/records/impl/pb",521,51,0.116666666666667,12.3333333333333,3,0.838757396449704,0,3,3,3,164,157,3,0.333333333333333,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/impl/pb/client",61,17,0.28,8,1,0.795454545454545,0,2,2,1,18,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/api/impl/pb/service",45,17,0.38,0,1,0.746478873239437,0,2,2,1,18,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/security",123,54,0.43,3.5,2,0.955665024630542,1,1,2,3,22,14,2,0.666666666666667,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/lib",63,76,3.325,0,2,0.863636363636364,0,2,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-web-proxy/src/test/java/org/apache/hadoop/yarn/server/webproxy",71,17,0.24,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-web-proxy/src/main/java/org/apache/hadoop/yarn/server/webproxy",456,178,0.49,6.2,5,0.998581560283688,1,1,2,1,1,1,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-web-proxy/src/main/java/org/apache/hadoop/yarn/server/webproxy/amfilter",143,71,0.79,2.25,4,0.987854251012146,1,1,2,1,3,3,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager",1466,466,0.53,5.41666666666667,12,0.7951197053407,2,2,4,18,676,278,4,0.5,0,4,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/containermanager",732,93,0.123333333333333,8.33333333333333,3,0.817124735729387,1,2,3,10,282,82,3,0.5,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/application",374,34,0.09,16,1,0.963829787234043,1,1,2,6,76,24,2,0.833333333333333,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/localizer",1201,212,0.332222222222222,2.66666666666667,9,0.9702154626109,3,1,4,9,469,60,4,0.444444444444444,0,4,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/logaggregation",413,30,0.07,9,1,0.945692883895131,1,2,3,6,254,135,3,0.5,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/monitor",205,47,0.23,2,1,0.901408450704225,1,2,3,5,32,14,3,0.6,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/launcher",300,43,0.14,14,1,0.676844783715013,0,2,2,2,310,17,2,0.5,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/loghandler",152,18,0.12,2,1,0.916666666666667,0,2,2,1,17,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/container",570,39,0.07,41,1,0.991071428571429,1,1,2,6,510,179,2,0.666666666666667,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/api/protocolrecords/impl/pb",203,34,0.185,0.5,2,0.910112359550562,1,2,3,3,24,4,2,0.666666666666667,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/webapp",110,23,0.21,2,1,0.9375,2,1,3,5,21,12,3,0.6,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/metrics",48,18,0.38,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/util",69,18,0.26,3,1,0.83495145631068,0,2,2,1,17,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager",1442,536,1.549375,4.875,16,0.84961728950923,1,2,3,24,423,321,3,0.458333333333333,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager",624,152,1.96833333333333,6.83333333333333,6,0.795480225988701,1,2,3,20,327,126,3,0.45,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/application",387,203,1.75555555555556,1.11111111111111,9,0.998540145985401,1,1,2,9,164,86,2,0.888888888888889,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/localizer",1545,339,0.764444444444444,11.4444444444444,9,0.938697318007663,5,1,6,16,462,254,3,0.4375,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/localizer/event",203,271,1.66142857142857,0,14,0.965328467153285,2,1,3,4,46,21,3,0.5,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/localizer/security",105,74,0.75,0.75,4,0.943396226415094,0,2,2,1,12,10,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/logaggregation",1018,277,1.20666666666667,10.8333333333333,6,0.96636925188744,2,1,3,8,693,176,3,0.375,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/monitor",422,187,1.76833333333333,5,6,0.82378223495702,0,3,3,4,125,71,2,0.5,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/launcher",537,137,1.5075,9,4,0.955901426718547,2,1,3,12,340,100,3,0.416666666666667,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/loghandler",134,44,1.52,2.5,2,0.913265306122449,0,2,2,1,17,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/loghandler/event",79,85,1.898,0,5,0.984848484848485,1,1,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/container",775,325,1.40083333333333,2.08333333333333,12,0.937248592115849,2,1,3,12,274,101,3,0.5,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/api",8,17,2.12,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/api/protocolrecords",51,85,2.174,0,5,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/api/protocolrecords/impl/pb",466,51,0.113333333333333,11.3333333333333,3,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/api/impl/pb/client",41,17,0.41,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/api/impl/pb/service",28,17,0.61,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/webapp",992,258,0.557142857142857,3.35714285714286,14,0.960479887085392,1,1,2,10,368,149,2,0.5,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/metrics",68,18,0.26,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/security/authorize",24,20,0.83,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/util",55,28,0.51,10,1,0.813186813186813,0,2,2,1,17,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/native/container-executor/test",1270,96,0.075,108,2,0.506114130434783,0,3,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/native/container-executor/impl",1278,384,1.466,43.4,5,0.625203693644758,1,4,5,2,383,480,2,0.5,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-applications-distributedshell/src/test/java/org/apache/hadoop/yarn/applications/distributedshell",60,17,0.28,4,1,1,0,1,1,2,2,2,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-applications-distributedshell/src/main/java/org/apache/hadoop/yarn/applications/distributedshell",967,503,1.36333333333333,28.3333333333333,3,0.989260143198091,2,1,3,3,18,6,2,0.666666666666667,0,2,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/test/java/org/apache/hadoop/mapreduce/v2/app",3548,544,0.218,6.53333333333333,15,0.73251200668198,1,2,3,25,1382,581,3,0.52,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/test/java/org/apache/hadoop/mapreduce/v2/app/speculate",47,17,0.36,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/test/java/org/apache/hadoop/mapreduce/v2/app/webapp",138,18,0.13,0,1,0.812834224598931,1,2,3,4,58,7,3,0.5,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/test/java/org/apache/hadoop/mapreduce/v2/app/metrics",90,20,0.22,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/test/java/org/apache/hadoop/mapreduce/v2/app/job/impl",474,94,0.213333333333333,3,3,0.974436090225564,1,1,2,1,17,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/test/java/org/apache/hadoop/mapred",62,24,0.39,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop",55,17,0.31,0,1,0.788235294117647,0,2,2,1,18,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/jobhistory",728,133,0.426666666666667,16.6666666666667,3,0.927624872579001,1,2,3,5,103,70,3,0.4,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app",931,307,1.67714285714286,5.14285714285714,7,0.78999295278365,2,2,4,22,653,344,3,0.545454545454545,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/client",328,57,2.85666666666667,2.33333333333333,3,0.884976525821596,3,1,4,6,32,46,3,0.5,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/speculate",869,347,1.42636363636364,6.36363636363636,11,0.977941176470588,3,1,4,4,18,22,3,0.5,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/local",112,52,2.995,2,2,0.53072625698324,0,4,4,4,67,8,3,0.5,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/taskclean",117,74,2.285,0.25,4,0.872146118721461,1,2,3,1,8,1,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp",1377,510,0.844761904761905,4.57142857142857,21,0.858173076923077,1,3,4,12,308,53,3,0.416666666666667,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/rm",1274,280,1.38625,18.625,8,0.786497403346797,2,2,4,14,385,166,3,0.428571428571429,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/metrics",145,35,2.9,7.5,2,0.901477832512315,0,2,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/recover",372,95,1.97,8,4,0.92925430210325,2,1,3,9,106,48,2,0.777777777777778,0,2,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/launcher",406,132,1.74,6.8,5,0.639291465378422,2,2,4,10,253,116,3,0.6,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/security/authorize",28,37,3.235,0,2,0.714285714285714,0,2,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job",86,131,2.5325,0,4,0.749003984063745,1,3,4,6,54,7,3,0.5,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/event",297,380,1.59736842105263,0,19,0.953601953601954,2,1,3,4,34,6,2,0.75,0,2,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/impl",3108,460,1.125,28.5,6,0.954545454545455,3,1,4,32,373,379,3,0.46875,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapred",1213,596,0.919,6.8,10,0.965315095261358,2,1,3,15,255,171,3,0.533333333333333,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-common/src/test/java/org/apache/hadoop/mapreduce",106,17,0.16,5,1,0.554744525547445,0,3,3,5,100,5,3,0.4,0,3,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-common/src/test/java/org/apache/hadoop/mapreduce/v2",173,45,0.385,0,2,0.859922178988327,0,2,2,1,36,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-common/src/test/java/org/apache/hadoop/mapreduce/v2/api/records",98,17,0.17,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
